subject,image,size,shape,bill length,bill shape,tail shape,wing shape,head pattern,breast pattern,back pattern,tail pattern,belly pattern,wing pattern,primary color,wing color,upperparts color,underparts color,upper tail color,back color,breast color,throat color,eye color,forehead color,under tail color,nape color,belly color,leg color,bill color,crown color
vlfmtvmb0p2b64g,096.Hooded_Oriole/Hooded_Oriole_0088_90356.jpg,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
vlfmtvmb0p2b64g,147.Least_Tern/Least_Tern_0125_153996.jpg,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True
vlfmtvmb0p2b64g,198.Rock_Wren/Rock_Wren_0038_189328.jpg,True,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
vlfmtvmb0p2b64g,015.Lazuli_Bunting/Lazuli_Bunting_0076_14662.jpg,False,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,True
vlfmtvmb0p2b64g,178.Swainson_Warbler/Swainson_Warbler_0014_794858.jpg,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
vlfmtvmb0p2b64g,077.Tropical_Kingbird/Tropical_Kingbird_0067_69792.jpg,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
vlfmtvmb0p2b64g,144.Common_Tern/Common_Tern_0004_148977.jpg,False,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False
vlfmtvmb0p2b64g,067.Anna_Hummingbird/Anna_Hummingbird_0034_56614.jpg,True,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
vlfmtvmb0p2b64g,110.Geococcyx/Geococcyx_0079_104249.jpg,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
vlfmtvmb0p2b64g,075.Green_Jay/Green_Jay_0038_65702.jpg,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,True,False,False,False,True,False
vlfmtvmb0p2b64g,178.Swainson_Warbler/Swainson_Warbler_0008_794886.jpg,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
vlfmtvmb0p2b64g,149.Brown_Thrasher/Brown_Thrasher_0092_155415.jpg,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
vlfmtvmb0p2b64g,010.Red_winged_Blackbird/Red_Winged_Blackbird_0006_6005.jpg,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
vlfmtvmb0p2b64g,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0088_117040.jpg,False,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
cfp50ga86455pt7,099.Ovenbird/Ovenbird_0084_92901.jpg,True,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,176.Prairie_Warbler/Prairie_Warbler_0062_172755.jpg,True,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False
cfp50ga86455pt7,120.Fox_Sparrow/Fox_Sparrow_0026_115281.jpg,False,True,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,True,False,True,False,False,False
cfp50ga86455pt7,153.Philadelphia_Vireo/Philadelphia_Vireo_0020_156663.jpg,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,False,False
cfp50ga86455pt7,161.Blue_winged_Warbler/Blue_Winged_Warbler_0030_162088.jpg,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,118.House_Sparrow/House_Sparrow_0063_111460.jpg,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,074.Florida_Jay/Florida_Jay_0016_65051.jpg,False,True,False,False,False,True,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,139.Scarlet_Tanager/Scarlet_Tanager_0063_138227.jpg,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,131.Vesper_Sparrow/Vesper_Sparrow_0086_125776.jpg,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,001.Black_footed_Albatross/Black_Footed_Albatross_0065_796068.jpg,True,False,False,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,193.Bewick_Wren/Bewick_Wren_0070_184892.jpg,False,True,True,True,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,028.Brown_Creeper/Brown_Creeper_0123_24589.jpg,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,144.Common_Tern/Common_Tern_0092_147779.jpg,True,True,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False
cfp50ga86455pt7,167.Hooded_Warbler/Hooded_Warbler_0030_164897.jpg,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,028.Brown_Creeper/Brown_Creeper_0073_24546.jpg,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,091.Mockingbird/Mockingbird_0095_81177.jpg,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
cfp50ga86455pt7,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0052_177519.jpg,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
cfp50ga86455pt7,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0132_86876.jpg,True,False,False,False,False,False,False,False,False,False,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,167.Hooded_Warbler/Hooded_Warbler_0095_164709.jpg,False,False,False,False,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
cfp50ga86455pt7,074.Florida_Jay/Florida_Jay_0012_64887.jpg,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,159.Black_and_white_Warbler/Black_And_White_Warbler_0090_160247.jpg,True,True,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,179.Tennessee_Warbler/Tennessee_Warbler_0049_175006.jpg,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,119.Field_Sparrow/Field_Sparrow_0128_113587.jpg,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
cfp50ga86455pt7,091.Mockingbird/Mockingbird_0016_79605.jpg,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,109.American_Redstart/American_Redstart_0122_103102.jpg,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,186.Cedar_Waxwing/Cedar_Waxwing_0043_178321.jpg,True,True,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,006.Least_Auklet/Least_Auklet_0028_795094.jpg,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
cfp50ga86455pt7,101.White_Pelican/White_Pelican_0031_97064.jpg,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
cfp50ga86455pt7,186.Cedar_Waxwing/Cedar_Waxwing_0100_178643.jpg,False,False,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
cfp50ga86455pt7,149.Brown_Thrasher/Brown_Thrasher_0042_155213.jpg,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
txbp624k87dqk1e,128.Seaside_Sparrow/Seaside_Sparrow_0013_796535.jpg,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False
txbp624k87dqk1e,054.Blue_Grosbeak/Blue_Grosbeak_0042_36742.jpg,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,False
txbp624k87dqk1e,122.Harris_Sparrow/Harris_Sparrow_0042_116499.jpg,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,False
txbp624k87dqk1e,025.Pelagic_Cormorant/Pelagic_Cormorant_0009_23561.jpg,True,True,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,True,True,False,False,False,False,True,True,False,False
txbp624k87dqk1e,062.Herring_Gull/Herring_Gull_0068_46392.jpg,True,True,True,True,False,False,True,False,False,False,True,True,True,True,False,False,True,False,True,True,False,True,False,False,False,True,True,True
txbp624k87dqk1e,195.Carolina_Wren/Carolina_Wren_0125_187009.jpg,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,False,True,True,True,False,False,False,True,True,True,False
txbp624k87dqk1e,143.Caspian_Tern/Caspian_Tern_0024_146033.jpg,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,False,True,False,True,False
txbp624k87dqk1e,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0014_57477.jpg,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False
txbp624k87dqk1e,193.Bewick_Wren/Bewick_Wren_0073_185049.jpg,True,True,True,True,True,True,True,False,False,True,False,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,True,True
txbp624k87dqk1e,092.Nighthawk/Nighthawk_0087_82280.jpg,True,True,True,True,False,False,True,True,False,False,False,True,True,True,False,False,True,False,True,True,False,True,False,False,False,False,True,False
txbp624k87dqk1e,127.Savannah_Sparrow/Savannah_Sparrow_0084_120063.jpg,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,True,True,False
txbp624k87dqk1e,036.Northern_Flicker/Northern_Flicker_0104_28371.jpg,True,True,False,False,False,True,True,False,True,False,False,True,True,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False
txbp624k87dqk1e,092.Nighthawk/Nighthawk_0020_83869.jpg,True,True,True,True,False,False,True,True,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,False,True,False,True,True
txbp624k87dqk1e,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0039_183446.jpg,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,True,True,True
txbp624k87dqk1e,104.American_Pipit/American_Pipit_0017_99902.jpg,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False,True,True,True,True,False,True,True,False,True,True
txbp624k87dqk1e,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0107_116286.jpg,True,True,True,True,False,True,True,False,True,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False
txbp624k87dqk1e,109.American_Redstart/American_Redstart_0047_102860.jpg,True,True,True,True,True,False,True,True,False,False,True,True,True,True,True,False,False,False,True,True,False,True,True,False,True,False,True,True
txbp624k87dqk1e,137.Cliff_Swallow/Cliff_Swallow_0085_134338.jpg,True,True,True,True,False,True,True,False,True,False,False,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,True,True
txbp624k87dqk1e,076.Dark_eyed_Junco/Dark_Eyed_Junco_0093_67335.jpg,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,True,True,True,True,False,True,False,False,False,True,True,True
txbp624k87dqk1e,021.Eastern_Towhee/Eastern_Towhee_0129_22358.jpg,True,True,True,True,False,True,True,True,False,False,False,True,True,True,False,False,False,True,True,True,False,True,False,False,True,False,True,False
txbp624k87dqk1e,087.Mallard/Mallard_0109_76616.jpg,True,True,True,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True
txbp624k87dqk1e,152.Blue_headed_Vireo/Blue_Headed_Vireo_0088_156416.jpg,True,True,True,True,False,True,True,True,False,False,True,True,True,True,False,True,True,False,True,True,True,True,False,False,True,True,True,True
txbp624k87dqk1e,085.Horned_Lark/Horned_Lark_0139_74492.jpg,True,True,False,False,False,True,True,False,False,False,True,True,True,True,False,False,False,True,True,True,False,True,False,False,True,True,False,False
txbp624k87dqk1e,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0088_795284.jpg,True,True,True,True,False,True,True,False,False,False,True,True,True,True,False,False,False,False,True,True,False,True,False,False,True,True,True,True
txbp624k87dqk1e,030.Fish_Crow/Fish_Crow_0073_25977.jpg,True,True,True,True,False,True,True,True,False,False,True,True,True,True,True,False,False,True,True,True,False,True,False,True,True,True,True,True
txbp624k87dqk1e,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0081_129220.jpg,True,True,True,True,False,True,True,False,False,False,False,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True
txbp624k87dqk1e,105.Whip_poor_Will/Whip_Poor_Will_0022_796438.jpg,True,False,True,True,False,False,True,True,False,False,False,True,True,True,False,False,False,False,True,True,False,True,False,False,False,False,True,True
txbp624k87dqk1e,112.Great_Grey_Shrike/Great_Grey_Shrike_0086_106533.jpg,True,True,True,True,False,False,True,True,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,True,False,True,True
txbp624k87dqk1e,163.Cape_May_Warbler/Cape_May_Warbler_0117_163079.jpg,True,False,True,True,False,True,True,True,False,False,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,False,True,True
txbp624k87dqk1e,142.Black_Tern/Black_Tern_0006_144646.jpg,True,True,True,True,False,False,True,True,False,False,True,True,True,True,False,False,False,False,True,True,True,True,False,False,True,True,True,True
f0o0omc3qljayj7,130.Tree_Sparrow/Tree_Sparrow_0062_123000.jpg,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,True,True,False,True,False,False,True,False,False,False
f0o0omc3qljayj7,017.Cardinal/Cardinal_0105_19045.jpg,True,True,True,True,True,True,False,True,True,True,True,True,False,True,True,False,False,True,True,True,False,False,False,False,True,False,False,True
f0o0omc3qljayj7,021.Eastern_Towhee/Eastern_Towhee_0085_22674.jpg,True,True,True,True,True,True,False,False,False,True,True,True,False,True,True,False,True,True,True,True,False,True,False,False,True,False,True,False
f0o0omc3qljayj7,180.Wilson_Warbler/Wilson_Warbler_0043_175491.jpg,True,True,True,True,True,True,False,False,False,False,False,False,True,True,True,False,False,True,True,True,False,True,False,False,True,False,False,False
f0o0omc3qljayj7,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0076_26177.jpg,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,True,False,True,False
f0o0omc3qljayj7,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0102_44579.jpg,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,True,True,True,True,False,True,False,True,True,True,True,False
f0o0omc3qljayj7,028.Brown_Creeper/Brown_Creeper_0056_24452.jpg,True,True,True,True,True,True,True,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False
f0o0omc3qljayj7,149.Brown_Thrasher/Brown_Thrasher_0132_155337.jpg,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,True,True,True,True,True,False,False,False,False,True,False
f0o0omc3qljayj7,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0125_29593.jpg,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,False,True,True,True,True,False,True,True,True,True,False,True,False
f0o0omc3qljayj7,014.Indigo_Bunting/Indigo_Bunting_0029_13761.jpg,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,False,False,True,True,True,False,True,True,False,True,False,True,False
f0o0omc3qljayj7,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0079_181010.jpg,True,True,True,True,True,True,False,True,True,True,False,True,False,False,False,True,False,False,True,True,False,True,True,True,True,False,True,False
f0o0omc3qljayj7,081.Pied_Kingfisher/Pied_Kingfisher_0030_72603.jpg,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
f0o0omc3qljayj7,199.Winter_Wren/Winter_Wren_0004_189670.jpg,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
f0o0omc3qljayj7,009.Brewer_Blackbird/Brewer_Blackbird_0102_2620.jpg,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
f0o0omc3qljayj7,108.White_necked_Raven/White_Necked_Raven_0039_102699.jpg,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False
f0o0omc3qljayj7,017.Cardinal/Cardinal_0062_17334.jpg,True,True,True,True,True,True,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True
f0o0omc3qljayj7,037.Acadian_Flycatcher/Acadian_Flycatcher_0038_795616.jpg,True,True,True,True,True,True,False,False,True,False,False,True,False,True,False,False,True,True,True,True,False,True,False,False,True,False,True,False
f0o0omc3qljayj7,122.Harris_Sparrow/Harris_Sparrow_0045_116603.jpg,True,True,True,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,False
f0o0omc3qljayj7,087.Mallard/Mallard_0044_76317.jpg,True,True,True,True,True,True,False,False,False,True,False,False,False,True,False,False,False,True,True,True,False,True,True,True,True,True,True,False
f0o0omc3qljayj7,045.Northern_Fulmar/Northern_Fulmar_0096_43654.jpg,True,True,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,True,True,True,False,False,True,False
f0o0omc3qljayj7,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0024_33393.jpg,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
f0o0omc3qljayj7,007.Parakeet_Auklet/Parakeet_Auklet_0010_795995.jpg,True,True,True,True,False,True,True,False,True,True,False,True,False,False,False,False,True,False,True,True,True,True,False,False,True,False,True,False
f0o0omc3qljayj7,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0065_159722.jpg,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,True,True,False,True,False,True,True,False,True,False
f0o0omc3qljayj7,138.Tree_Swallow/Tree_Swallow_0091_136870.jpg,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,True,False,True,False,True,True,False,True,True
f0o0omc3qljayj7,136.Barn_Swallow/Barn_Swallow_0041_131860.jpg,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,True,True,False,True,False
f0o0omc3qljayj7,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0095_33568.jpg,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
f0o0omc3qljayj7,097.Orchard_Oriole/Orchard_Oriole_0027_91265.jpg,True,True,True,True,True,True,False,False,True,True,False,True,False,False,False,False,True,False,True,True,False,False,False,True,True,True,True,False
f0o0omc3qljayj7,148.Green_tailed_Towhee/Green_Tailed_Towhee_0051_154768.jpg,True,True,True,True,True,True,False,True,False,True,True,True,True,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True
f0o0omc3qljayj7,175.Pine_Warbler/Pine_Warbler_0113_172456.jpg,True,True,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,True,True,True,False,True,True,True,True,False,True,False
f0o0omc3qljayj7,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0031_29825.jpg,True,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,True,False,True,True,False,True,False
0k3h0ufvxgpur7u,078.Gray_Kingbird/Gray_Kingbird_0082_795014.jpg,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0k3h0ufvxgpur7u,092.Nighthawk/Nighthawk_0020_83869.jpg,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False
0k3h0ufvxgpur7u,108.White_necked_Raven/White_Necked_Raven_0043_797363.jpg,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0k3h0ufvxgpur7u,089.Hooded_Merganser/Hooded_Merganser_0048_796749.jpg,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False
0k3h0ufvxgpur7u,177.Prothonotary_Warbler/Prothonotary_Warbler_0049_174213.jpg,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0k3h0ufvxgpur7u,179.Tennessee_Warbler/Tennessee_Warbler_0009_174937.jpg,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0k3h0ufvxgpur7u,067.Anna_Hummingbird/Anna_Hummingbird_0066_56486.jpg,False,False,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0k3h0ufvxgpur7u,085.Horned_Lark/Horned_Lark_0026_74910.jpg,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0k3h0ufvxgpur7u,019.Gray_Catbird/Gray_Catbird_0024_20739.jpg,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False
0k3h0ufvxgpur7u,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0013_29496.jpg,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False
0k3h0ufvxgpur7u,037.Acadian_Flycatcher/Acadian_Flycatcher_0059_29102.jpg,False,False,True,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0k3h0ufvxgpur7u,048.European_Goldfinch/European_Goldfinch_0106_33298.jpg,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,True
0k3h0ufvxgpur7u,171.Myrtle_Warbler/Myrtle_Warbler_0045_166710.jpg,False,False,True,False,False,False,True,True,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False
0k3h0ufvxgpur7u,035.Purple_Finch/Purple_Finch_0023_27986.jpg,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,True,False,False,False
0k3h0ufvxgpur7u,030.Fish_Crow/Fish_Crow_0082_26012.jpg,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0k3h0ufvxgpur7u,104.American_Pipit/American_Pipit_0010_99843.jpg,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0k3h0ufvxgpur7u,056.Pine_Grosbeak/Pine_Grosbeak_0075_38619.jpg,True,False,True,True,False,False,True,False,False,False,False,False,False,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False
0k3h0ufvxgpur7u,101.White_Pelican/White_Pelican_0040_96026.jpg,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0k3h0ufvxgpur7u,139.Scarlet_Tanager/Scarlet_Tanager_0014_138298.jpg,True,False,False,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0k3h0ufvxgpur7u,046.Gadwall/Gadwall_0080_31747.jpg,False,False,False,False,False,False,True,True,True,True,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
0k3h0ufvxgpur7u,053.Western_Grebe/Western_Grebe_0020_36241.jpg,False,False,False,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0k3h0ufvxgpur7u,067.Anna_Hummingbird/Anna_Hummingbird_0018_56732.jpg,False,False,False,False,False,False,True,True,False,False,False,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False
0k3h0ufvxgpur7u,178.Swainson_Warbler/Swainson_Warbler_0055_794899.jpg,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,True,False,True,False,False,False,True,True,False
0k3h0ufvxgpur7u,052.Pied_billed_Grebe/Pied_Billed_Grebe_0059_35507.jpg,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0k3h0ufvxgpur7u,053.Western_Grebe/Western_Grebe_0105_36542.jpg,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False
0k3h0ufvxgpur7u,159.Black_and_white_Warbler/Black_And_White_Warbler_0024_160057.jpg,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0k3h0ufvxgpur7u,198.Rock_Wren/Rock_Wren_0109_189094.jpg,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False
0k3h0ufvxgpur7u,013.Bobolink/Bobolink_0043_10607.jpg,False,False,True,True,False,False,True,True,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True
0k3h0ufvxgpur7u,096.Hooded_Oriole/Hooded_Oriole_0034_90686.jpg,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0k3h0ufvxgpur7u,147.Least_Tern/Least_Tern_0034_153963.jpg,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
x94ms659yldza4y,144.Common_Tern/Common_Tern_0009_149609.jpg,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
x94ms659yldza4y,122.Harris_Sparrow/Harris_Sparrow_0048_116405.jpg,False,True,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
x94ms659yldza4y,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0090_26714.jpg,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
